ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"007133","007133","HALDIRAM RUSK 250G","https://www.haldirams.com/",30,30,"200G","20208",1,"haldiram milk rusk","Haldiram's is India's most trusted food brand with a diverse range of portfolio of products in cakes, biscuits, bread and dairy categories. An in-depth understanding of the Indian consumer psyche has helped us develop a marketing philosophy that reflects the needs of the Indian masses. We have made it a tradition to deliver both health and taste, with a value-for-money positioning that allows people from all classes and age groups to enjoy Haldiram's products to the fullest.With a reach spanning the remotest villages of India and major cities across the world, the House of Haldiram's has become synonymous with trust, globally."
"007136","007136","PATANJALI MUSTARD OIL 500ML","https://www.patanjaliayurved.net/",97,97,"500ML","10803",0,"patanjali kachi ghani mustard oil","Patanjali Kachi Ghani Mustard Oil refers to cold press extraction process for taking out oil from seeds. Oil from seeds were extracted in kohlus. In this process, seeds are crushed at low temperature so natural properties , antioxidants and essential oils are retained in the oil."
"007137","007137","PATANJALI SESAME OIL 1L","https://www.patanjaliayurved.net/",190,190,"1L","10814",0,"patanjali sesame oil","Sesame oil is a popular edible oil that adds a rich, nutty flavor to many dishes. If used properly and in moderation (as it is high in omega-6 fats), this oil can provide many health benefits."
"007138","007138","SALTY 500G","",10,10,"100G","20207",1,"","SALTY 500G"
"007139","007139","TOMATO KETCHUP 1Ltr","",130,125,"1Ltr","20701",1,"","TOMATO KETCHUP 1Ltr"
"007141","007141","MARINO RUSK 200G","",30,30,"200G","20208",1,"","MARINO RUSK 200G"
"007142","007142","Black Rose Kali Mehandi 1Pkt","",12,12,"","50603",1,"black rose kali mehandi","Black Rose Kali Mehndi is a Black Hair Dye Powder which is made of Henna to cover the grey hair. It is one of the largest selling Henna hair Dyes in India. It contains PPD which is a chemical compound and have anti oxidation properties. PPD is considered safe for hairs and scalp. Kali Mehndi has very small amount of PPD, only 3% which is less than the 6% standard set by European Union. The good thing of Black Rose Kali Mehndi is this that its color last for 20-25 days"
"007143","007143","GREEN CHILLI SAUCE","",80,78,"630G","20701",1,"","GREEN CHILLI SAUCE"
"007144","007144","WEILEIFIED RED CHILLI 200G","https://weikfield.com/",50,48,"200G","20701",1,"weikfield red chilli sauce","Weikfield Red chilli sauce, made from 100% fresh Red chillies, will add taste not only to your food but to your life as well. Enjoy with your evening snacks and can be used in your recipes too."
"007145","007145","RED CHILLI 630G","",80,75,"630G","20701",1,"","RED CHILLI 630G"
"007146","007146","OM SHANTHI PUJA OIL 1LTR","",168,160,"1Ltr","71104",0,"","OM SHANTHI PUJA OIL 1LTR"
"007147","007147","PRIL PERFECT LIME GRASE 225ML","",45,44,"225ML","40203",0,"pril lime dishwash gel","For Tough grease apply pril lime orito a wet scrub- sponge and use directly on the utensilfor regular cleaning diute a teaspoonful(4mll approx) of pril lime in a bowl (4ml approx) of water dip the scrup sponge in the solution and use Commodity Utiensil cleaner concentrate."
"007148","007148","MOONG DAL(SANKS) 350G","",85,80,"350G","20104",1,"","MOONG DAL(SANKS) 350G"
"007149","007149","KHATTA MEETHA 400G","https://www.haldirams.com/",65,63,"400G","20104",1,"haldiram khatta meetha namkeen, mixture, daalmoth","Deliciously sweet and sour, this mix of fried green peas, boondi, lemon sev and classic namkeen is an extraordinary treat to your senses. Give your teatime an ideal companion, that's perfectly tangy and sweet."
"007150","007150","JOSHSON BABY OIL 50ML","https://www.johnsonsbaby.in/baby-products",50,48,"50ML","50501",1,"johnsons baby oil","JOHNSON’S® baby oil with vitamin E, from our Johnson & Johnson Baby Oil Range is specially formulated for new born babies. Its gentle formula nourishes the skin, making it smooth and soft. This baby product comes with a mild fragrance that stays for a long time & soothes your infant’s senses. Besides, it is non-sticky, making sure your sweet little angel will not feel uncomfortable. The gentle JOHNSON’S® baby oil makes it easy for you to give your little one loving nourishment. Your touch helps in stimulating her senses which is critical for her happy and healthy development, a promise made by all JOHNSON'S® Baby Products!"
"007151","007151","DETTOL JASMIN HAND WASH","https://www.dettol.co.in/",125,123,"","50911",1,"dettol jasmine hand wash","Using Dettol Original Liquid Handwash everyday protects hands from germs and helps keep them hygienically clean and refreshed. Wash hands properly with Dettol and help keep your family healthy."
"007152","007152","WEIKFIELD CUSTRED POWDER VANILLA 2KG","https://weikfield.com/",230,225,"2KG","21301",0,"weikfield vanilla custard powder","RICH AND CREAMY WITH THE HEAVENLY AROMA OF THE FINEST FLAVOURS. A TREAT FOR EVERY OCCASION. YOU CAN SERVE IT HOT OR COLD, WITH JELLY OR PUDDING, CROWNING IT AS ONE OF THE MOST VERSATILE DESSERTS."
"007153","007153","PONDS STARLIGHT 50G","",60,58,"50G","50305",1,"",""
"007154","007154","SUNSILK THICK&LONG SHAMPOO 5.5ML","https://www.sunsilk.in/hair-products/Shampoo.html",16,15,"","50602",0,"sunsilk thick and long shampoo, sunsilk thick & long shampoo","Sunsilk Lusciously Thick & Long Shampoo, for visibly thicker hair that bounces with you! The Shampoo gives you the freedom to style your hair the way you want. It has activ-mix that contains Keratin, Yoghurt Protein & Macadamia Oil. Keratin is known as the building block for hair giving it strength, Yoghurt Protein is known for its nourishing properties and Macadamia Oil is known to reduce hair breakage. Together, this formula of powerful ingredients works best to give you hair that looks up to 2X thicker & Fuller* (Based on lab test vs. unclean hair"
"007155","007155","VASELINE INTENSIVE CARE 200ML","https://www.vaseline.com/in/en",250,245,"","50704",1,"vaseline intensive care body lotion","Like our body, even our skin needs water to keep looking fresh and for an overall wellbeing. Most often than not, skincare is overlooked or at the most considered unimportant. Vaseline Intensive Rescue Repairing Moisture Lotion is one solution to this problem that hydrates and heals extra dry skin. Enriched with clinically-proven moisturizers and vitamins, it works great for any skin type, even the most sensitive ones."
"007156","007156","GILLETTE 7O CLOCK SUPER PLATINUM BLADES","https://www.gillette.co.in/en-in/products/razors-and-blades",65,64,"10N","50202",0,"gillette 7o clock super platinum blades","Gillette 7 o'clock super platinum blades with platinum coating provide a close and velvety shave when used with a double-edge handle"
"007157","007157","PANTENE HAIR FALL 360ML","https://www.pantene.in/en-in",225,220,"360ML","50602",1,"pantene hairfall control shampoo","Product description. Pantene advanced hair fall solution hair fall control shampoo combines the age-old anti-hair fall secret of fermented rice water with the revolutionary science of pro-v formula. It strengthens your hair from root to tip and reduces hair fall for more open hair days."
"007158","007158","HEAD AND SHOULDER SLIKY BLACK 360ML","https://www.headandshoulders.co.in/",285,280,"360ml","50602",1,"head & shoulder silky black shampoo, head and shoulder shampoo","Anti-dandruff shampoo moisturises your scalp with regular use, adding silky smooth shine to dry, damaged or frizzy hair.Use Silky Black Shampoo for beautiful and dandruff free hair."
"007159","007159","OREO CADBURRY DIPPED 150G","https://www.oreo.com/",40,40,"","20205",1,"cadbury oreo","OREO CADBURRY DIPPED 150G"
"007160","007160","KARKAYALU","https://en.wikipedia.org/wiki/Hog_plum",1,1,"1","10403",0,"kadukkai, haritaki, terminalia chebula, karakkaya, harde whole, harad, hog plum","Kadukkai or Terminalia chebula, commonly known as black- or chebulic myrobalan, is a species of Terminalia, native to South Asia from India and Nepal east to southwest China, and south to Sri Lanka, Malaysia, and Vietnam. Kadukkai or Haritaki powder in a glass of warm water, filter and drink after food or in empty stomach."
"007161","007161","STREX INSTA SHAMPOO HAIR COLOUR 7.5ML","",20,20,"7.5ML+7.5M","50603",0,"strex insta shampoo hair colour","Streax carries a sharp focus while developing products under its portfolio, so as to provide world class products with unique characteristics & quality. On its journey to provide best in class hair color products, they manufactured a revolutionary hair color with walnut and argan oil that smoothens up your hair and add a shiny and suave look. The easy to use, cream hair color gives you bold, shiny and glossy look. Streax hair color is enriched with argan oil & walnut oil and comes along with a special ultra-shine conditioner that conditions your hair and adds shine & smoothness. This hair color is available in 15 different shades. Streax excels in crafting the products that comes with ISO quality production process. Streax has been delivering Quality Products and beautiful range for hair, skin and beauty care."
"007162","007162","YELLOW BATANA 500G","https://en.wikipedia.org/wiki/Chana",80,70,"500G","10210",1,"yellow batana, white peas, safed matar, matar","YELLOW BATANA / White Peas / Bili Batani are a small but nutritionally mighty member of the legume family, is a very fine supply of cholesterol-lowering fibre. It also provides good to outstanding amounts of four important proteins, two B-vitamins and minerals, all with virtually no fat. Peas are the little powerhouses that add vitamin C, E, carbohydrates, a good amount of antioxidants and more to your everyday diet. Grown on fertile fields, the natural goodness, Peas can add a lot of health benefits like a strong immune system, regulated blood sugar levels, anti-aging properties, strong immunity and high energy."
"007163","007163","MASQATI TONNED MILK","",25,25,"500G","60101",0,"masqati tonned milk","MASQATI TONNED MILK"
"007164","007164","TETLY GREEN TEA 25BAGS","https://www.tetley.in/",160,158,"250G","30607",1,"tetley green tea","Our anti-oxidant rich green tea now comes with immunity power of Vitamin C. Now feel fit on the inside and outside."
"007165","007165","777 HING POWDER","https://www.sgr777foods.com/",69,66,"","10408",1,"777 hing, heeng, Asafoetida","To add the desi tinge to all your cooking ranges, we at 777 foods offer you finest quality compounded Asafoetida(Hing) powder in convenient, easy-to-sprinkle and easy-to-buy ."
"007166","007166","MURUGAN GHEE","",185,183,"200ml","10810",0,"","MURUGAN GHEE"
"007167","007167","LAKHANI ROYAL ALLU KADI 200G","",60,55,"200G","99202",0,"lakhani royal alu kadi, aalu kadi,papad","This traditional savory snack is all crunch and spice! It's an all time favorite for kids.The perfect companion to a glass of tea or coffee."
"007168","007168","EVEREST TANDOORI CHICKEN MASALA 100G","http://www.everestspices.com/",92,91,"100g","10401",0,"Everest tandoori chicken masala","This Everest blend strikes an even balance between aromatic and flavouring spice agents to give chicken a luscious, inviting flavour. Since this blend is used in 'apply-and-cook-over-the-fire situations', the flavouring spices predominate, in order not to dissipate under direct fire."
"007169","007169","Sakthi Ghee 50ml","https://www.sakthidairy.com/",39,38,"50ml","10810",1,"sakthi cow ghee, sakti ghee, shakti ghee","We are a unique entity in the industry, actively committed towards providing an optimum quality range ofPure Desi Ghee."
